Index,GPS time,CoG,Lat,Lon,VX,VY,VZ,relPosHeading
3746,2330:340985.645,335.44,0.00000000,0.00000000,-7.69,6.05,12.68,333.70812
3747,2330:340985.788,334.94,0.00000000,0.00000000,-7.79,5.99,12.59,333.42222
3748,2330:340985.931,334.81,0.00000000,0.00000000,-7.79,5.93,12.53,333.57098
3749,2330:340986.074,335.03,0.00000000,0.00000000,-7.73,5.94,12.56,332.83402
3750,2330:340986.217,334.91,0.00000000,0.00000000,-7.74,5.89,12.54,333.47846
3751,2330:340986.360,334.91,0.00000000,0.00000000,-7.74,5.90,12.54,333.49148
3752,2330:340986.503,334.97,0.00000000,0.00000000,-7.72,5.86,12.57,333.64344
3753,2330:340986.646,334.61,0.00000000,0.00000000,-7.76,5.82,12.43,334.61770
3754,2330:340986.789,335.37,0.00000000,0.00000000,-7.59,5.90,12.51,335.04728
3755,2330:340986.932,334.78,0.00000000,0.00000000,-7.70,5.83,12.42,334.43862
3756,2330:340987.075,335.11,0.00000000,0.00000000,-7.63,5.85,12.48,334.42444
3757,2330:340987.218,334.96,0.00000000,0.00000000,-7.63,5.82,12.39,334.38846
3758,2330:340987.361,334.95,0.00000000,0.00000000,-7.64,5.84,12.40,334.35724
3759,2330:340987.504,335.05,0.00000000,0.00000000,-7.59,5.82,12.36,334.01716
3760,2330:340987.647,334.75,0.00000000,0.00000000,-7.62,5.74,12.29,333.97638
3761,2330:340987.790,334.73,0.00000000,0.00000000,-7.59,5.72,12.23,334.30578
3762,2330:340987.933,334.75,0.00000000,0.00000000,-7.66,5.74,12.38,334.25906
3763,2330:340988.076,334.92,0.00000000,0.00000000,-7.55,5.72,12.28,334.43756
3764,2330:340988.219,334.74,0.00000000,0.00000000,-7.57,5.70,12.21,334.81806
3765,2330:340988.362,335.08,0.00000000,0.00000000,-7.49,5.73,12.24,335.16598
3766,2330:340988.505,334.93,0.00000000,0.00000000,-7.52,5.73,12.20,335.13212
3767,2330:340988.648,335.23,0.00000000,0.00000000,-7.47,5.77,12.25,334.51422
3768,2330:340988.791,335.19,0.00000000,0.00000000,-7.44,5.75,12.18,334.77546
3769,2330:340988.934,335.18,0.00000000,0.00000000,-7.43,5.74,12.15,335.04282
3770,2330:340989.077,334.82,0.00000000,0.00000000,-7.52,5.73,12.11,334.81030
3771,2330:340989.220,335.18,0.00000000,0.00000000,-7.42,5.75,12.12,334.62684
3772,2330:340989.363,335.13,0.00000000,0.00000000,-7.39,5.72,12.04,334.96090
3773,2330:340989.506,334.95,0.00000000,0.00000000,-7.45,5.70,12.06,334.17156
3774,2330:340989.649,335.13,0.00000000,0.00000000,-7.38,5.70,12.05,334.09738
3775,2330:340989.792,335.14,0.00000000,0.00000000,-7.36,5.68,12.02,333.90002
3776,2330:340989.935,335.13,0.00000000,0.00000000,-7.36,5.67,12.02,334.06530
3777,2330:340990.078,335.16,0.00000000,0.00000000,-7.35,5.67,12.01,333.95292
3778,2330:340990.221,335.00,0.00000000,0.00000000,-7.37,5.66,11.97,334.28010
3779,2330:340990.364,335.07,0.00000000,0.00000000,-7.33,5.67,11.91,334.13262
3780,2330:340990.507,335.16,0.00000000,0.00000000,-7.28,5.64,11.88,333.97790
3781,2330:340990.650,335.29,0.00000000,0.00000000,-7.28,5.66,11.94,334.69074
3782,2330:340990.793,334.98,0.00000000,0.00000000,-7.33,5.61,11.90,334.76124
3783,2330:340990.936,335.10,0.00000000,0.00000000,-7.29,5.64,11.87,334.87146
3784,2330:340991.079,335.15,0.00000000,0.00000000,-7.26,5.61,11.85,334.65252
3785,2330:340991.222,335.28,0.00000000,0.00000000,-7.21,5.60,11.84,334.66082
3786,2330:340991.365,335.18,0.00000000,0.00000000,-7.23,5.59,11.84,334.78622
3787,2330:340991.508,335.16,0.00000000,0.00000000,-7.22,5.56,11.81,334.76270
3788,2330:340991.651,335.10,0.00000000,0.00000000,-7.21,5.55,11.76,334.33680
3789,2330:340991.794,335.16,0.00000000,0.00000000,-7.21,5.57,11.79,334.41044
3790,2330:340991.937,335.13,0.00000000,0.00000000,-7.18,5.54,11.73,334.21362
3791,2330:340992.080,335.18,0.00000000,0.00000000,-7.17,5.54,11.73,334.24450
3792,2330:340992.223,335.23,0.00000000,0.00000000,-7.14,5.53,11.71,334.37098
3793,2330:340992.366,335.13,0.00000000,0.00000000,-7.17,5.52,11.70,334.27014
3794,2330:340992.509,335.05,0.00000000,0.00000000,-7.15,5.49,11.65,334.28254
3795,2330:340992.652,335.22,0.00000000,0.00000000,-7.12,5.52,11.66,334.25016
3796,2330:340992.795,335.19,0.00000000,0.00000000,-7.13,5.52,11.65,334.25336
3797,2330:340992.938,335.23,0.00000000,0.00000000,-7.08,5.48,11.61,334.28788
3798,2330:340993.081,335.15,0.00000000,0.00000000,-7.10,5.49,11.59,334.24264
3799,2330:340993.224,335.21,0.00000000,0.00000000,-7.07,5.47,11.59,334.35516
3800,2330:340993.367,335.21,0.00000000,0.00000000,-7.06,5.46,11.56,334.55316
3801,2330:340993.510,335.16,0.00000000,0.00000000,-7.09,5.47,11.60,334.54130
3802,2330:340993.653,335.12,0.00000000,0.00000000,-7.12,5.50,11.62,334.54410
3803,2330:340993.796,335.27,0.00000000,0.00000000,-7.11,5.52,11.67,334.54290
3804,2330:340993.939,335.23,0.00000000,0.00000000,-7.15,5.54,11.72,334.57986
3805,2330:340994.082,335.14,0.00000000,0.00000000,-7.20,5.55,11.76,334.44186
3806,2330:340994.225,335.23,0.00000000,0.00000000,-7.17,5.55,11.76,334.56372
3807,2330:340994.368,335.15,0.00000000,0.00000000,-7.25,5.56,11.89,334.53870
3808,2330:340994.511,335.09,0.00000000,0.00000000,-7.31,5.58,11.96,334.41354
3809,2330:340994.654,335.21,0.00000000,0.00000000,-7.30,5.64,11.97,334.37106
3810,2330:340994.797,335.27,0.00000000,0.00000000,-7.27,5.62,11.95,334.42508
3811,2330:340994.940,335.11,0.00000000,0.00000000,-7.35,5.64,12.00,334.26116
3812,2330:340995.083,335.36,0.00000000,0.00000000,-7.35,5.69,12.15,334.53586
3813,2330:340995.226,335.18,0.00000000,0.00000000,-7.41,5.68,12.16,334.43310
3814,2330:340995.369,335.10,0.00000000,0.00000000,-7.46,5.72,12.19,334.53278
3815,2330:340995.512,335.09,0.00000000,0.00000000,-7.49,5.73,12.23,334.33332
3816,2330:340995.655,335.14,0.00000000,0.00000000,-7.52,5.78,12.29,334.51182
3817,2330:340995.798,335.03,0.00000000,0.00000000,-7.57,5.79,12.32,334.41272
3818,2330:340995.941,335.21,0.00000000,0.00000000,-7.53,5.82,12.35,334.66672
3819,2330:340996.084,335.03,0.00000000,0.00000000,-7.63,5.83,12.42,334.29184
3820,2330:340996.227,335.06,0.00000000,0.00000000,-7.61,5.82,12.41,334.25958
3821,2330:340996.370,334.79,0.00000000,0.00000000,-7.68,5.78,12.42,334.18496
3822,2330:340996.513,335.34,0.00000000,0.00000000,-7.60,5.88,12.54,334.98322
3823,2330:340996.656,335.00,0.00000000,0.00000000,-7.75,5.92,12.60,334.73038
3824,2330:340996.799,335.17,0.00000000,0.00000000,-7.68,5.90,12.60,334.90270
3825,2330:340996.942,334.89,0.00000000,0.00000000,-7.83,5.97,12.67,334.28848
3826,2330:340997.085,335.33,0.00000000,0.00000000,-7.69,5.94,12.70,335.23422
3827,2330:340997.228,334.63,0.00000000,0.00000000,-7.91,5.89,12.72,335.06106
3828,2330:340997.371,334.97,0.00000000,0.00000000,-7.92,6.03,12.87,334.65488
3829,2330:340997.514,334.67,0.00000000,0.00000000,-7.93,5.94,12.75,333.95554
3830,2330:340997.657,335.88,0.00000000,0.00000000,-7.71,6.16,12.96,335.99772
3831,2330:340997.800,334.64,0.00000000,0.00000000,-8.01,6.01,12.85,334.31626
3832,2330:340997.943,335.58,0.00000000,0.00000000,-7.80,6.15,12.94,334.55554
3833,2330:340998.086,335.03,0.00000000,0.00000000,-7.99,6.12,13.01,334.63528
3834,2330:340998.229,335.36,0.00000000,0.00000000,-7.92,6.18,13.04,334.61450
3835,2330:340998.372,335.25,0.00000000,0.00000000,-7.99,6.19,13.11,334.86834
3836,2330:340998.515,335.17,0.00000000,0.00000000,-8.02,6.19,13.12,334.19424
3837,2330:340998.658,335.34,0.00000000,0.00000000,-8.00,6.23,13.16,334.37064
3838,2330:340998.801,335.10,0.00000000,0.00000000,-8.12,6.23,13.27,334.21984
3839,2330:340998.944,335.32,0.00000000,0.00000000,-8.03,6.24,13.22,334.42826
3840,2330:340999.087,335.21,0.00000000,0.00000000,-8.11,6.25,13.29,334.26168
3841,2330:340999.230,335.24,0.00000000,0.00000000,-8.11,6.29,13.30,334.33154
3842,2330:340999.373,335.25,0.00000000,0.00000000,-8.12,6.32,13.30,334.39236
3843,2330:340999.516,335.28,0.00000000,0.00000000,-8.16,6.35,13.39,334.54664
3844,2330:340999.659,335.39,0.00000000,0.00000000,-8.14,6.38,13.40,334.56370
3845,2330:340999.802,335.30,0.00000000,0.00000000,-8.17,6.39,13.40,334.56362
3846,2330:340999.945,335.07,0.00000000,0.00000000,-8.24,6.35,13.41,334.23276
3847,2330:341000.088,335.30,0.00000000,0.00000000,-8.18,6.34,13.47,334.24930
3848,2330:341000.231,335.48,0.00000000,0.00000000,-8.21,6.44,13.60,335.27978
3849,2330:341000.374,334.98,0.00000000,0.00000000,-8.36,6.41,13.55,334.67542
3850,2330:341000.517,335.19,0.00000000,0.00000000,-8.34,6.47,13.62,334.45130
3851,2330:341000.660,335.52,0.00000000,0.00000000,-8.25,6.51,13.66,335.86516
3852,2330:341000.803,335.30,0.00000000,0.00000000,-8.35,6.48,13.72,336.42388
3853,2330:341000.946,335.85,0.00000000,0.00000000,-8.25,6.53,13.92,335.95652
3854,2330:341001.089,335.59,0.00000000,0.00000000,-8.28,6.49,13.79,335.81200
3855,2330:341001.232,335.52,0.00000000,0.00000000,-8.41,6.60,13.96,335.26914
3856,2330:341001.375,335.55,0.00000000,0.00000000,-8.39,6.56,13.96,335.51058
3857,2330:341001.518,335.68,0.00000000,0.00000000,-8.41,6.62,14.05,334.56198
3858,2330:341001.661,335.67,0.00000000,0.00000000,-8.42,6.63,14.06,334.90940
3859,2330:341001.804,335.62,0.00000000,0.00000000,-8.46,6.66,14.11,334.54340
3860,2330:341001.947,335.59,0.00000000,0.00000000,-8.47,6.69,14.05,334.56388
3861,2330:341002.090,335.56,0.00000000,0.00000000,-8.52,6.71,14.13,334.69462
3862,2330:341002.233,335.66,0.00000000,0.00000000,-8.51,6.73,14.18,334.59188
3863,2330:341002.376,335.50,0.00000000,0.00000000,-8.58,6.74,14.21,334.53486
3864,2330:341002.519,335.71,0.00000000,0.00000000,-8.57,6.80,14.30,334.50806
3865,2330:341002.662,335.61,0.00000000,0.00000000,-8.55,6.74,14.22,334.84298
3866,2330:341002.805,335.59,0.00000000,0.00000000,-8.59,6.74,14.32,334.59684
3867,2330:341002.948,335.56,0.00000000,0.00000000,-8.62,6.75,14.36,334.81922
3868,2330:341003.091,335.63,0.00000000,0.00000000,-8.66,6.78,14.46,334.57224
3869,2330:341003.234,335.60,0.00000000,0.00000000,-8.63,6.79,14.37,334.73566
3870,2330:341003.377,335.54,0.00000000,0.00000000,-8.68,6.78,14.44,334.63648
3871,2330:341003.520,335.46,0.00000000,0.00000000,-8.74,6.82,14.47,334.45968
3872,2330:341003.663,335.37,0.00000000,0.00000000,-8.79,6.83,14.51,334.50358
3873,2330:341003.806,335.35,0.00000000,0.00000000,-8.76,6.83,14.43,334.54354
3874,2330:341003.949,335.28,0.00000000,0.00000000,-8.76,6.79,14.41,334.62116
3875,2330:341004.092,335.32,0.00000000,0.00000000,-8.83,6.85,14.53,334.55588
3876,2330:341004.235,335.46,0.00000000,0.00000000,-8.74,6.84,14.48,334.41650
3877,2330:341004.378,335.28,0.00000000,0.00000000,-8.81,6.82,14.48,334.47198
3878,2330:341004.521,335.24,0.00000000,0.00000000,-8.78,6.78,14.41,334.41150
3879,2330:341004.664,335.12,0.00000000,0.00000000,-8.79,6.75,14.37,334.29352
3880,2330:341004.807,335.11,0.00000000,0.00000000,-8.80,6.74,14.37,334.35352
3881,2330:341004.950,335.12,0.00000000,0.00000000,-8.76,6.73,14.31,334.22024
3882,2330:341005.093,335.19,0.00000000,0.00000000,-8.71,6.73,14.27,334.16818
3883,2330:341005.236,335.13,0.00000000,0.00000000,-8.70,6.65,14.26,334.30808
3884,2330:341005.379,335.11,0.00000000,0.00000000,-8.70,6.66,14.23,334.11652
3885,2330:341005.522,335.17,0.00000000,0.00000000,-8.66,6.63,14.21,334.35526
3886,2330:341005.665,335.14,0.00000000,0.00000000,-8.65,6.64,14.17,334.13522
3887,2330:341005.808,335.24,0.00000000,0.00000000,-8.61,6.66,14.13,334.34490
3888,2330:341005.951,335.13,0.00000000,0.00000000,-8.63,6.63,14.11,334.23230
3889,2330:341006.094,335.28,0.00000000,0.00000000,-8.60,6.66,14.13,334.36594
3890,2330:341006.237,335.31,0.00000000,0.00000000,-8.58,6.64,14.13,334.42266
3891,2330:341006.380,335.34,0.00000000,0.00000000,-8.59,6.67,14.16,334.59818
3892,2330:341006.523,335.33,0.00000000,0.00000000,-8.58,6.65,14.16,334.50646
3893,2330:341006.666,335.41,0.00000000,0.00000000,-8.58,6.66,14.20,334.64212
3894,2330:341006.809,335.60,0.00000000,0.00000000,-8.53,6.70,14.22,334.56094
3895,2330:341006.952,335.42,0.00000000,0.00000000,-8.59,6.69,14.22,334.87042
3896,2330:341007.095,335.30,0.00000000,0.00000000,-8.62,6.66,14.19,335.29920
3897,2330:341007.238,335.32,0.00000000,0.00000000,-8.63,6.67,14.24,335.20090
3898,2330:341007.381,335.51,0.00000000,0.00000000,-8.58,6.69,14.26,335.36240
3899,2330:341007.524,335.65,0.00000000,0.00000000,-8.58,6.75,14.32,334.70798
3900,2330:341007.667,335.71,0.00000000,0.00000000,-8.55,6.71,14.33,335.55804
3901,2330:341007.810,335.38,0.00000000,0.00000000,-8.65,6.67,14.33,334.71030
3902,2330:341007.953,335.43,0.00000000,0.00000000,-8.68,6.71,14.41,335.46006
3903,2330:341008.096,335.55,0.00000000,0.00000000,-8.61,6.71,14.36,335.30102
3904,2330:341008.239,335.44,0.00000000,0.00000000,-8.70,6.72,14.45,335.38140
3905,2330:341008.382,335.55,0.00000000,0.00000000,-8.65,6.73,14.43,335.40986
3906,2330:341008.525,335.54,0.00000000,0.00000000,-8.69,6.76,14.48,334.86416
3907,2330:341008.668,335.58,0.00000000,0.00000000,-8.69,6.77,14.51,334.80900
3908,2330:341008.811,335.66,0.00000000,0.00000000,-8.66,6.80,14.48,334.82248
3909,2330:341008.954,335.66,0.00000000,0.00000000,-8.69,6.83,14.52,334.88242
3910,2330:341009.097,335.72,0.00000000,0.00000000,-8.69,6.84,14.56,334.81124
3911,2330:341009.240,335.62,0.00000000,0.00000000,-8.72,6.84,14.57,335.04956
3912,2330:341009.383,335.66,0.00000000,0.00000000,-8.71,6.83,14.57,334.88340
3913,2330:341009.526,335.59,0.00000000,0.00000000,-8.75,6.84,14.60,334.97634
3914,2330:341009.669,335.49,0.00000000,0.00000000,-8.82,6.85,14.67,334.94636
3915,2330:341009.812,335.54,0.00000000,0.00000000,-8.79,6.86,14.64,334.71054
3916,2330:341009.955,335.64,0.00000000,0.00000000,-8.79,6.90,14.69,334.90798
3917,2330:341010.098,335.57,0.00000000,0.00000000,-8.83,6.88,14.72,334.99194
3918,2330:341010.241,335.55,0.00000000,0.00000000,-8.83,6.89,14.71,334.87778
3919,2330:341010.384,335.52,0.00000000,0.00000000,-8.87,6.91,14.75,334.76748
3920,2330:341010.527,335.62,0.00000000,0.00000000,-8.83,6.91,14.75,334.53830
3921,2330:341010.670,335.43,0.00000000,0.00000000,-8.89,6.89,14.75,334.49230
3922,2330:341010.813,335.50,0.00000000,0.00000000,-8.87,6.89,14.77,334.58096
3923,2330:341010.956,335.43,0.00000000,0.00000000,-8.88,6.88,14.74,334.73096
3924,2330:341011.099,335.50,0.00000000,0.00000000,-8.89,6.91,14.79,334.85322
3925,2330:341011.242,336.00,0.00000000,0.00000000,-8.76,6.99,14.85,335.22584
3926,2330:341011.385,334.98,0.00000000,0.00000000,-9.02,6.85,14.69,334.70812
3927,2330:341011.528,335.82,0.00000000,0.00000000,-8.80,6.94,14.82,334.40384
3928,2330:341011.671,335.17,0.00000000,0.00000000,-8.99,6.89,14.74,333.96368
3929,2330:341011.814,335.55,0.00000000,0.00000000,-8.86,6.91,14.77,334.68670
3930,2330:341011.957,335.44,0.00000000,0.00000000,-8.90,6.90,14.76,334.54114
3931,2330:341012.100,335.40,0.00000000,0.00000000,-8.91,6.89,14.75,334.50894
3932,2330:341012.243,335.55,0.00000000,0.00000000,-8.84,6.91,14.71,334.51050
3933,2330:341012.386,335.48,0.00000000,0.00000000,-8.88,6.93,14.74,334.55938
3934,2330:341012.529,335.36,0.00000000,0.00000000,-8.92,6.91,14.73,334.25302
3935,2330:341012.672,335.47,0.00000000,0.00000000,-8.88,6.91,14.75,334.37512
3936,2330:341012.815,335.36,0.00000000,0.00000000,-8.91,6.89,14.73,334.39612
3937,2330:341012.958,335.32,0.00000000,0.00000000,-8.92,6.88,14.73,334.34082
3938,2330:341013.101,335.27,0.00000000,0.00000000,-8.93,6.87,14.72,334.56614
3939,2330:341013.244,335.53,0.00000000,0.00000000,-8.88,6.91,14.80,334.70834
3940,2330:341013.387,335.14,0.00000000,0.00000000,-8.97,6.86,14.70,334.15664
3941,2330:341013.530,335.71,0.00000000,0.00000000,-8.84,6.94,14.82,334.72742
3942,2330:341013.673,335.53,0.00000000,0.00000000,-8.88,6.90,14.80,334.51452
3943,2330:341013.816,335.39,0.00000000,0.00000000,-8.91,6.88,14.76,334.50244
3944,2330:341013.959,335.34,0.00000000,0.00000000,-8.96,6.91,14.81,334.29324
3945,2330:341014.102,335.40,0.00000000,0.00000000,-8.91,6.89,14.76,334.69874
3946,2330:341014.245,335.31,0.00000000,0.00000000,-8.96,6.90,14.79,334.58768
3947,2330:341014.388,335.51,0.00000000,0.00000000,-8.87,6.92,14.74,334.53466
3948,2330:341014.531,335.51,0.00000000,0.00000000,-8.90,6.94,14.79,334.74350
3949,2330:341014.674,335.37,0.00000000,0.00000000,-8.93,6.92,14.76,334.33004
3950,2330:341014.817,335.45,0.00000000,0.00000000,-8.87,6.90,14.71,334.79870
3951,2330:341014.960,335.26,0.00000000,0.00000000,-8.96,6.88,14.76,334.57586
3952,2330:341015.103,335.60,0.00000000,0.00000000,-8.82,6.92,14.71,335.01740
3953,2330:341015.246,335.72,0.00000000,0.00000000,-8.82,6.97,14.76,334.96588
3954,2330:341015.389,335.12,0.00000000,0.00000000,-8.97,6.86,14.68,334.68090
3955,2330:341015.532,335.87,0.00000000,0.00000000,-8.76,6.94,14.78,334.65876
3956,2330:341015.675,335.35,0.00000000,0.00000000,-8.89,6.86,14.71,334.23178
3957,2330:341015.818,335.62,0.00000000,0.00000000,-8.80,6.89,14.71,334.40826
3958,2330:341015.961,335.57,0.00000000,0.00000000,-8.81,6.90,14.67,334.39942
3959,2330:341016.104,335.56,0.00000000,0.00000000,-8.79,6.88,14.65,334.59552
3960,2330:341016.247,335.42,0.00000000,0.00000000,-8.88,6.90,14.69,334.25382
3961,2330:341016.390,335.64,0.00000000,0.00000000,-8.74,6.86,14.59,334.59146
3962,2330:341016.533,335.70,0.00000000,0.00000000,-8.78,6.95,14.66,334.64306
3963,2330:341016.676,335.20,0.00000000,0.00000000,-8.89,6.86,14.56,334.36832
3964,2330:341016.819,335.74,0.00000000,0.00000000,-8.71,6.92,14.57,334.38226
3965,2330:341016.962,335.54,0.00000000,0.00000000,-8.79,6.92,14.57,334.75228
3966,2330:341017.105,335.41,0.00000000,0.00000000,-8.83,6.92,14.56,334.32510
3967,2330:341017.248,335.42,0.00000000,0.00000000,-8.81,6.89,14.54,334.61422
3968,2330:341017.391,335.46,0.00000000,0.00000000,-8.77,6.87,14.51,334.42380
3969,2330:341017.534,335.48,0.00000000,0.00000000,-8.80,6.91,14.54,334.49518
3970,2330:341017.677,335.44,0.00000000,0.00000000,-8.79,6.88,14.51,334.30270
3971,2330:341017.820,335.44,0.00000000,0.00000000,-8.80,6.89,14.55,334.41678
3972,2330:341017.963,335.52,0.00000000,0.00000000,-8.76,6.90,14.51,334.32248
3973,2330:341018.106,335.45,0.00000000,0.00000000,-8.79,6.89,14.51,334.30740
3974,2330:341018.249,335.48,0.00000000,0.00000000,-8.79,6.90,14.54,334.47660
3975,2330:341018.392,335.54,0.00000000,0.00000000,-8.77,6.90,14.55,334.44950
3976,2330:341018.535,335.51,0.00000000,0.00000000,-8.79,6.89,14.57,334.39730
3977,2330:341018.678,335.49,0.00000000,0.00000000,-8.79,6.89,14.55,334.42614
3978,2330:341018.821,335.49,0.00000000,0.00000000,-8.80,6.90,14.58,334.62006
3979,2330:341018.964,335.55,0.00000000,0.00000000,-8.78,6.90,14.58,334.60190
3980,2330:341019.107,335.32,0.00000000,0.00000000,-8.85,6.86,14.57,334.36346
3981,2330:341019.250,335.38,0.00000000,0.00000000,-8.85,6.89,14.59,334.78240
3982,2330:341019.393,335.51,0.00000000,0.00000000,-8.79,6.90,14.57,334.54300
3983,2330:341019.536,335.91,0.00000000,0.00000000,-8.70,6.97,14.66,334.91892
3984,2330:341019.679,335.11,0.00000000,0.00000000,-8.93,6.87,14.58,335.13416
3985,2330:341019.822,335.73,0.00000000,0.00000000,-8.77,6.96,14.65,334.75416
3986,2330:341019.965,335.07,0.00000000,0.00000000,-8.94,6.88,14.56,335.09304
3987,2330:341020.108,335.46,0.00000000,0.00000000,-8.85,6.92,14.64,335.02704
3988,2330:341020.251,335.34,0.00000000,0.00000000,-8.87,6.91,14.59,335.16760
3989,2330:341020.394,335.47,0.00000000,0.00000000,-8.86,6.93,14.66,335.04708
3990,2330:341020.537,335.28,0.00000000,0.00000000,-8.90,6.91,14.62,335.23162
3991,2330:341020.680,335.33,0.00000000,0.00000000,-8.90,6.92,14.65,335.48008
3992,2330:341020.823,335.35,0.00000000,0.00000000,-8.90,6.91,14.68,335.61792
3993,2330:341020.966,335.27,0.00000000,0.00000000,-8.91,6.91,14.65,335.35596
3994,2330:341021.109,335.38,0.00000000,0.00000000,-8.89,6.91,14.67,335.40876
3995,2330:341021.252,335.34,0.00000000,0.00000000,-8.90,6.94,14.65,335.23630
3996,2330:341021.395,335.38,0.00000000,0.00000000,-8.94,6.98,14.73,335.46872
3997,2330:341021.538,335.29,0.00000000,0.00000000,-8.92,6.94,14.65,334.34284
3998,2330:341021.681,335.28,0.00000000,0.00000000,-8.97,6.95,14.75,334.75614
3999,2330:341021.824,335.33,0.00000000,0.00000000,-8.94,6.97,14.71,335.01240
4000,2330:341021.967,335.26,0.00000000,0.00000000,-9.00,6.97,14.78,334.94482
4001,2330:341022.110,335.28,0.00000000,0.00000000,-8.99,6.99,14.77,335.21658
4002,2330:341022.253,335.36,0.00000000,0.00000000,-8.98,7.02,14.77,335.39138
4003,2330:341022.396,335.46,0.00000000,0.00000000,-8.97,7.04,14.84,335.25558
4004,2330:341022.539,335.36,0.00000000,0.00000000,-9.04,7.05,14.89,335.19158
4005,2330:341022.682,335.45,0.00000000,0.00000000,-9.02,7.06,14.91,334.31360
4006,2330:341022.825,335.39,0.00000000,0.00000000,-9.06,7.08,14.92,334.31896
4007,2330:341022.968,335.40,0.00000000,0.00000000,-9.08,7.10,14.97,334.26508
4008,2330:341023.111,335.38,0.00000000,0.00000000,-9.10,7.11,15.00,334.27960
4009,2330:341023.254,335.40,0.00000000,0.00000000,-9.14,7.14,15.07,334.17762
4010,2330:341023.397,335.36,0.00000000,0.00000000,-9.16,7.14,15.09,334.29194
4011,2330:341023.540,335.36,0.00000000,0.00000000,-9.17,7.14,15.12,334.24842
4012,2330:341023.683,335.24,0.00000000,0.00000000,-9.25,7.16,15.16,334.26138
