GPS time,CoG,Lat,Lon,VX,VY,VZ,relPosHeading
20240904193406,342.87,0.0,0.0,-11.97,13.65,27.51,342.11412
20240904193406,342.88,0.0,0.0,-11.96,13.64,27.5,342.62512
20240904193406,343.0,0.0,0.0,-11.92,13.72,27.57,342.37828
20240904193406,342.83,0.0,0.0,-12.0,13.67,27.52,342.60112
20240904193407,343.08,0.0,0.0,-11.89,13.77,27.58,342.3872
20240904193407,342.96,0.0,0.0,-11.96,13.76,27.57,342.42432
20240904193407,342.89,0.0,0.0,-11.99,13.72,27.57,342.88696
20240904193407,343.02,0.0,0.0,-11.94,13.79,27.62,342.48548
20240904193407,342.96,0.0,0.0,-11.98,13.78,27.62,342.53052
20240904193407,342.93,0.0,0.0,-11.99,13.75,27.61,342.50724
20240904193407,343.04,0.0,0.0,-11.93,13.78,27.63,342.43076
20240904193408,343.09,0.0,0.0,-11.92,13.8,27.66,342.47432
20240904193408,342.87,0.0,0.0,-12.02,13.73,27.62,342.33276
20240904193408,343.18,0.0,0.0,-11.86,13.81,27.66,342.15244
20240904193408,342.9,0.0,0.0,-12.0,13.71,27.64,342.3536
20240904193408,343.36,0.0,0.0,-11.78,13.88,27.7,342.2308
20240904193408,342.84,0.0,0.0,-12.04,13.73,27.62,342.20116
20240904193408,343.02,0.0,0.0,-11.95,13.78,27.65,342.2476
20240904193409,342.94,0.0,0.0,-12.01,13.8,27.65,342.58192
20240904193409,342.87,0.0,0.0,-12.03,13.75,27.62,342.4334
20240904193409,343.17,0.0,0.0,-11.89,13.86,27.68,342.26828
20240904193409,342.83,0.0,0.0,-12.05,13.76,27.62,342.3832
20240904193409,342.86,0.0,0.0,-12.05,13.76,27.65,342.54472
20240904193409,343.14,0.0,0.0,-11.89,13.84,27.66,342.18276
20240904193409,342.75,0.0,0.0,-12.09,13.71,27.62,342.31996
20240904193410,342.87,0.0,0.0,-12.04,13.75,27.67,341.79652
20240904193410,342.95,0.0,0.0,-12.01,13.79,27.69,341.91012
20240904193410,343.03,0.0,0.0,-11.96,13.84,27.66,342.01872
20240904193410,342.83,0.0,0.0,-12.08,13.79,27.66,341.98552
20240904193410,342.78,0.0,0.0,-12.1,13.77,27.66,342.14608
20240904193410,343.14,0.0,0.0,-11.93,13.89,27.71,341.8034
20240904193410,342.79,0.0,0.0,-12.11,13.81,27.66,342.84856
20240904193411,343.08,0.0,0.0,-11.98,13.9,27.74,342.59044
20240904193411,342.85,0.0,0.0,-12.09,13.84,27.71,342.63284
20240904193411,342.9,0.0,0.0,-12.07,13.83,27.76,342.48164
20240904193411,342.99,0.0,0.0,-12.02,13.83,27.78,342.4534
20240904193411,342.98,0.0,0.0,-12.04,13.85,27.81,342.92048
20240904193411,342.97,0.0,0.0,-12.05,13.83,27.83,342.63184
20240904193411,342.89,0.0,0.0,-12.1,13.82,27.86,342.92716
20240904193412,343.19,0.0,0.0,-11.95,13.91,27.9,342.90608
20240904193412,343.01,0.0,0.0,-12.04,13.88,27.84,343.30216
20240904193412,343.11,0.0,0.0,-12.0,13.92,27.87,343.38548
20240904193412,343.13,0.0,0.0,-12.0,13.93,27.91,343.33708
20240904193412,343.08,0.0,0.0,-12.03,13.93,27.91,343.532
20240904193412,343.11,0.0,0.0,-12.03,13.97,27.93,343.63832
20240904193412,343.16,0.0,0.0,-12.01,13.99,27.94,342.55528
20240904193413,342.96,0.0,0.0,-12.11,13.92,27.93,342.7828
20240904193413,343.2,0.0,0.0,-12.0,13.97,27.99,342.63508
20240904193413,343.13,0.0,0.0,-12.04,13.96,28.02,342.71544
20240904193413,343.18,0.0,0.0,-12.03,13.99,28.08,342.86648
20240904193413,343.19,0.0,0.0,-12.03,13.98,28.08,342.63552
20240904193413,343.38,0.0,0.0,-11.94,14.05,28.13,342.7694
20240904193413,343.21,0.0,0.0,-12.03,13.99,28.11,342.44044
20240904193414,343.3,0.0,0.0,-11.99,14.03,28.17,342.7482
20240904193414,343.38,0.0,0.0,-11.96,14.05,28.21,342.60176
20240904193414,343.38,0.0,0.0,-11.97,14.06,28.23,342.6844
20240904193414,343.21,0.0,0.0,-12.07,14.03,28.24,342.9932
20240904193414,343.4,0.0,0.0,-11.98,14.11,28.27,342.84624
20240904193414,343.52,0.0,0.0,-11.92,14.16,28.27,342.93316
20240904193414,343.33,0.0,0.0,-12.05,14.14,28.31,342.48396
20240904193415,343.48,0.0,0.0,-11.97,14.15,28.35,342.917
20240904193415,343.48,0.0,0.0,-11.98,14.17,28.38,342.7874
20240904193415,343.64,0.0,0.0,-11.9,14.23,28.41,342.99312
20240904193415,343.44,0.0,0.0,-12.02,14.19,28.41,342.88004
20240904193415,343.69,0.0,0.0,-11.89,14.24,28.44,342.92124
20240904193415,343.66,0.0,0.0,-11.92,14.26,28.48,342.90464
20240904193416,343.58,0.0,0.0,-11.96,14.22,28.48,343.06144
20240904193416,343.79,0.0,0.0,-11.85,14.28,28.52,342.86608
20240904193416,343.65,0.0,0.0,-11.94,14.25,28.54,343.32896
20240904193416,343.79,0.0,0.0,-11.87,14.3,28.57,342.99104
20240904193416,343.75,0.0,0.0,-11.89,14.28,28.56,342.90752
20240904193416,343.77,0.0,0.0,-11.88,14.31,28.57,343.07732
20240904193416,343.67,0.0,0.0,-11.94,14.27,28.57,343.16332
20240904193417,343.93,0.0,0.0,-11.81,14.35,28.61,343.58296
20240904193417,343.67,0.0,0.0,-11.93,14.26,28.56,343.79868
20240904193417,343.96,0.0,0.0,-11.8,14.36,28.64,343.41112
20240904193417,343.83,0.0,0.0,-11.86,14.31,28.61,343.64384
20240904193417,344.02,0.0,0.0,-11.75,14.34,28.61,343.50796
20240904193417,343.84,0.0,0.0,-11.84,14.3,28.56,343.6124
20240904193417,343.93,0.0,0.0,-11.77,14.3,28.52,342.76952
20240904193418,343.99,0.0,0.0,-11.72,14.3,28.5,343.35748
20240904193418,343.85,0.0,0.0,-11.78,14.23,28.45,343.3388
20240904193418,344.18,0.0,0.0,-11.6,14.32,28.46,343.08448
20240904193418,343.86,0.0,0.0,-11.75,14.22,28.36,343.23532
20240904193418,343.98,0.0,0.0,-11.68,14.22,28.38,343.14256
20240904193418,344.07,0.0,0.0,-11.62,14.25,28.36,342.99692
20240904193418,344.16,0.0,0.0,-11.59,14.31,28.39,343.0886
20240904193419,343.68,0.0,0.0,-11.81,14.16,28.23,343.3328
20240904193419,344.15,0.0,0.0,-11.55,14.28,28.25,343.10884
20240904193419,343.96,0.0,0.0,-11.65,14.21,28.25,343.27992
20240904193419,343.99,0.0,0.0,-11.62,14.21,28.21,343.26668
20240904193419,343.95,0.0,0.0,-11.66,14.2,28.28,343.71656
20240904193419,344.08,0.0,0.0,-11.56,14.21,28.17,344.01348
20240904193419,344.06,0.0,0.0,-11.58,14.25,28.17,343.60828
20240904193420,343.96,0.0,0.0,-11.61,14.19,28.11,343.96204
20240904193420,343.82,0.0,0.0,-11.68,14.12,28.1,343.55016
20240904193420,343.79,0.0,0.0,-11.67,14.08,28.06,343.63132
20240904193420,343.68,0.0,0.0,-11.72,14.03,28.06,343.66728
20240904193420,343.72,0.0,0.0,-11.69,14.04,28.03,343.39096
20240904193420,343.61,0.0,0.0,-11.75,14.01,28.0,343.51292
20240904193420,343.72,0.0,0.0,-11.69,14.06,27.99,342.8604
20240904193421,343.55,0.0,0.0,-11.76,13.99,27.93,342.48296
20240904193421,343.72,0.0,0.0,-11.66,14.04,27.92,342.51476
20240904193421,343.39,0.0,0.0,-11.82,13.92,27.87,342.56772
20240904193421,343.64,0.0,0.0,-11.69,13.97,27.88,342.34324
20240904193421,343.44,0.0,0.0,-11.78,13.9,27.85,342.435
20240904193421,343.53,0.0,0.0,-11.71,13.88,27.82,342.12552
20240904193421,343.61,0.0,0.0,-11.68,13.93,27.83,343.28712
20240904193422,343.44,0.0,0.0,-11.76,13.88,27.79,343.07436
20240904193422,343.52,0.0,0.0,-11.69,13.87,27.75,343.1174
20240904193422,343.53,0.0,0.0,-11.68,13.84,27.74,343.15404
20240904193422,343.49,0.0,0.0,-11.7,13.84,27.73,342.78116
20240904193422,343.59,0.0,0.0,-11.63,13.85,27.71,343.14076
20240904193422,343.46,0.0,0.0,-11.69,13.83,27.66,342.98416
20240904193422,343.52,0.0,0.0,-11.65,13.82,27.63,342.97916
20240904193423,343.55,0.0,0.0,-11.61,13.83,27.57,343.0744
20240904193423,343.5,0.0,0.0,-11.65,13.84,27.59,343.19156
20240904193423,343.44,0.0,0.0,-11.68,13.84,27.57,343.06856
20240904193423,343.41,0.0,0.0,-11.69,13.82,27.53,343.1034
20240904193423,343.55,0.0,0.0,-11.61,13.87,27.5,342.91472
20240904193423,343.28,0.0,0.0,-11.74,13.81,27.45,343.0862
20240904193423,343.31,0.0,0.0,-11.71,13.79,27.42,342.72444
20240904193424,343.3,0.0,0.0,-11.72,13.79,27.44,342.55244
20240904193424,343.24,0.0,0.0,-11.73,13.74,27.41,342.5192
20240904193424,343.41,0.0,0.0,-11.65,13.81,27.42,342.4738
20240904193424,343.21,0.0,0.0,-11.72,13.69,27.35,342.57256
20240904193424,343.24,0.0,0.0,-11.71,13.71,27.35,342.50456
20240904193424,343.26,0.0,0.0,-11.68,13.68,27.32,342.37824
20240904193424,343.16,0.0,0.0,-11.75,13.7,27.34,342.55168
20240904193425,343.21,0.0,0.0,-11.69,13.66,27.27,342.1536
20240904193425,343.2,0.0,0.0,-11.67,13.6,27.24,342.19088
20240904193425,343.3,0.0,0.0,-11.62,13.61,27.28,342.71308
20240904193425,343.27,0.0,0.0,-11.6,13.54,27.19,343.01656
20240904193425,343.08,0.0,0.0,-11.78,13.62,27.36,0.0
20240904193426,342.91,0.0,0.0,-11.74,13.5,26.98,0.0
20240904193427,342.87,0.0,0.0,-11.81,13.45,27.16,0.0
20240904193428,342.89,0.0,0.0,-11.81,13.5,27.17,342.50012
20240904193428,342.93,0.0,0.0,-11.81,13.55,27.2,342.55676
20240904193428,342.88,0.0,0.0,-11.83,13.52,27.2,342.54112
20240904193429,342.88,0.0,0.0,-11.85,13.55,27.25,342.51332
20240904193429,342.86,0.0,0.0,-11.86,13.55,27.23,342.32104
20240904193429,342.76,0.0,0.0,-11.93,13.55,27.24,342.25612
20240904193429,342.71,0.0,0.0,-11.95,13.52,27.24,342.282
20240904193429,342.67,0.0,0.0,-11.98,13.53,27.27,342.11548
20240904193429,342.57,0.0,0.0,-12.04,13.52,27.25,342.04056
20240904193429,342.49,0.0,0.0,-12.08,13.51,27.26,341.9688
20240904193430,342.38,0.0,0.0,-12.16,13.51,27.26,341.86832
20240904193430,342.31,0.0,0.0,-12.2,13.5,27.26,341.8008
20240904193430,342.29,0.0,0.0,-12.21,13.5,27.27,341.68856
20240904193430,342.22,0.0,0.0,-12.26,13.52,27.28,341.80232
20240904193430,342.18,0.0,0.0,-12.27,13.49,27.27,341.70772
20240904193430,342.19,0.0,0.0,-12.28,13.5,27.3,341.6722
20240904193430,342.19,0.0,0.0,-12.29,13.5,27.33,341.73476
20240904193431,342.05,0.0,0.0,-12.37,13.49,27.31,341.4948
20240904193431,342.1,0.0,0.0,-12.35,13.51,27.32,341.52104
20240904193431,342.01,0.0,0.0,-12.4,13.49,27.34,341.46244
20240904193431,342.04,0.0,0.0,-12.39,13.51,27.36,341.45584
20240904193431,341.94,0.0,0.0,-12.45,13.5,27.35,341.44456
20240904193431,341.94,0.0,0.0,-12.45,13.49,27.34,341.42312
20240904193431,341.93,0.0,0.0,-12.46,13.5,27.37,341.42928
20240904193432,341.89,0.0,0.0,-12.5,13.5,27.4,341.1974
20240904193432,341.8,0.0,0.0,-12.55,13.48,27.39,341.28868
20240904193432,341.85,0.0,0.0,-12.52,13.49,27.42,341.28916
20240904193432,341.87,0.0,0.0,-12.52,13.49,27.44,341.3116
20240904193432,341.83,0.0,0.0,-12.54,13.49,27.44,341.28124
20240904193432,341.89,0.0,0.0,-12.52,13.51,27.47,341.28624
20240904193433,341.87,0.0,0.0,-12.53,13.52,27.46,341.371
20240904193433,341.89,0.0,0.0,-12.52,13.52,27.45,341.39772
20240904193433,341.93,0.0,0.0,-12.5,13.54,27.46,341.49368
20240904193433,341.98,0.0,0.0,-12.47,13.54,27.46,341.501
20240904193433,342.09,0.0,0.0,-12.42,13.56,27.49,341.60948
20240904193433,342.06,0.0,0.0,-12.44,13.56,27.49,341.58616
20240904193433,342.12,0.0,0.0,-12.4,13.55,27.49,341.67224
20240904193434,342.15,0.0,0.0,-12.39,13.56,27.51,341.71328
20240904193434,342.22,0.0,0.0,-12.34,13.55,27.51,341.65056
20240904193434,342.23,0.0,0.0,-12.35,13.57,27.54,341.6978
20240904193434,342.3,0.0,0.0,-12.3,13.57,27.52,341.72124
20240904193434,342.27,0.0,0.0,-12.32,13.58,27.52,341.76872
20240904193434,342.35,0.0,0.0,-12.28,13.59,27.53,341.88536
20240904193434,342.32,0.0,0.0,-12.3,13.6,27.52,341.91792
20240904193435,342.39,0.0,0.0,-12.25,13.59,27.51,341.96684
20240904193435,342.44,0.0,0.0,-12.23,13.61,27.52,341.9436
20240904193435,342.45,0.0,0.0,-12.21,13.59,27.51,342.04496
20240904193435,342.5,0.0,0.0,-12.19,13.61,27.53,342.05428
20240904193435,342.46,0.0,0.0,-12.21,13.6,27.51,342.0898
20240904193435,342.53,0.0,0.0,-12.16,13.62,27.51,342.10916
20240904193435,342.59,0.0,0.0,-12.13,13.63,27.5,342.2532
20240904193436,342.58,0.0,0.0,-12.14,13.63,27.49,342.13012
20240904193436,342.72,0.0,0.0,-12.06,13.64,27.52,342.26856
20240904193436,342.7,0.0,0.0,-12.06,13.63,27.49,342.23236
20240904193436,342.8,0.0,0.0,-12.01,13.65,27.5,342.38048
20240904193436,342.75,0.0,0.0,-12.01,13.61,27.47,342.34544
20240904193436,342.96,0.0,0.0,-11.91,13.66,27.52,342.3996
20240904193436,342.84,0.0,0.0,-11.97,13.64,27.47,342.51864
20240904193437,342.96,0.0,0.0,-11.9,13.66,27.46,342.60996
20240904193437,342.91,0.0,0.0,-11.92,13.63,27.46,342.60996
20240904193437,343.04,0.0,0.0,-11.85,13.67,27.46,342.59316
20240904193437,342.94,0.0,0.0,-11.89,13.64,27.43,342.66472
20240904193437,342.98,0.0,0.0,-11.86,13.62,27.41,342.75188
20240904193437,343.13,0.0,0.0,-11.79,13.68,27.45,342.72456
20240904193437,343.04,0.0,0.0,-11.82,13.63,27.41,342.90052
20240904193438,343.08,0.0,0.0,-11.81,13.62,27.45,342.3474
20240904193438,343.07,0.0,0.0,-11.8,13.6,27.43,342.82856
20240904193438,342.96,0.0,0.0,-11.87,13.57,27.45,343.0416
20240904193438,343.33,0.0,0.0,-11.68,13.66,27.5,342.98176
20240904193438,342.95,0.0,0.0,-11.87,13.55,27.47,343.0486
20240904193438,343.25,0.0,0.0,-11.73,13.62,27.54,343.1492
20240904193438,343.14,0.0,0.0,-11.78,13.61,27.5,342.6776
20240904193439,343.16,0.0,0.0,-11.79,13.65,27.54,342.70472
20240904193439,343.11,0.0,0.0,-11.81,13.63,27.51,342.68724
20240904193439,343.2,0.0,0.0,-11.77,13.68,27.54,342.6934
20240904193439,343.12,0.0,0.0,-11.82,13.67,27.52,342.66304
20240904193439,343.15,0.0,0.0,-11.82,13.7,27.56,342.6942
20240904193439,343.18,0.0,0.0,-11.81,13.73,27.55,342.57396
20240904193439,343.06,0.0,0.0,-11.87,13.71,27.53,342.777
20240904193440,343.13,0.0,0.0,-11.83,13.71,27.54,342.33168
20240904193440,343.24,0.0,0.0,-11.79,13.76,27.57,342.33812
20240904193440,343.04,0.0,0.0,-11.88,13.72,27.53,342.38788
20240904193440,343.04,0.0,0.0,-11.88,13.68,27.55,342.37408
20240904193440,343.09,0.0,0.0,-11.85,13.67,27.55,342.28032
20240904193440,343.14,0.0,0.0,-11.82,13.7,27.55,342.17464
20240904193440,343.08,0.0,0.0,-11.84,13.67,27.53,342.4206
20240904193441,343.09,0.0,0.0,-11.85,13.69,27.54,342.24668
20240904193441,343.1,0.0,0.0,-11.83,13.67,27.52,342.5608
20240904193441,343.11,0.0,0.0,-11.81,13.65,27.51,342.15304
20240904193441,343.18,0.0,0.0,-11.77,13.66,27.49,342.37308
20240904193441,343.16,0.0,0.0,-11.78,13.64,27.48,342.5948
20240904193441,343.12,0.0,0.0,-11.78,13.63,27.42,342.67752
20240904193441,343.06,0.0,0.0,-11.8,13.61,27.38,342.68716
20240904193442,343.05,0.0,0.0,-11.78,13.58,27.33,342.67448
20240904193442,343.1,0.0,0.0,-11.73,13.59,27.23,342.51164
20240904193442,342.95,0.0,0.0,-11.81,13.53,27.25,342.79832
20240904193442,343.06,0.0,0.0,-11.74,13.55,27.22,342.73612
20240904193442,343.19,0.0,0.0,-11.66,13.57,27.21,342.70768
20240904193442,343.22,0.0,0.0,-11.62,13.57,27.16,342.76664
20240904193442,343.17,0.0,0.0,-11.65,13.54,27.16,342.33932
20240904193443,343.18,0.0,0.0,-11.64,13.54,27.16,342.4522
20240904193443,343.16,0.0,0.0,-11.64,13.53,27.15,342.4308
20240904193443,343.09,0.0,0.0,-11.68,13.53,27.12,342.49264
20240904193443,343.07,0.0,0.0,-11.68,13.52,27.09,342.38304
20240904193443,343.04,0.0,0.0,-11.69,13.51,27.08,342.38612
20240904193443,343.02,0.0,0.0,-11.7,13.48,27.08,342.42532
20240904193443,343.02,0.0,0.0,-11.69,13.49,27.05,342.41356
20240904193444,343.02,0.0,0.0,-11.7,13.48,27.08,342.5278
20240904193444,343.02,0.0,0.0,-11.69,13.48,27.05,342.47776
20240904193444,342.97,0.0,0.0,-11.71,13.45,27.04,342.47528
20240904193444,343.01,0.0,0.0,-11.69,13.45,27.06,342.47472
20240904193444,343.0,0.0,0.0,-11.69,13.44,27.05,342.50484
20240904193444,342.97,0.0,0.0,-11.7,13.43,27.03,342.51952
20240904193444,342.95,0.0,0.0,-11.72,13.44,27.05,342.45712
20240904193445,342.97,0.0,0.0,-11.7,13.45,27.01,342.3516
20240904193445,342.97,0.0,0.0,-11.71,13.47,27.03,342.42352
20240904193445,342.97,0.0,0.0,-11.71,13.46,27.01,342.45968
20240904193445,342.99,0.0,0.0,-11.7,13.45,27.05,342.41836
20240904193445,342.95,0.0,0.0,-11.72,13.46,27.04,342.41608
20240904193445,342.94,0.0,0.0,-11.74,13.47,27.04,342.41632
20240904193445,342.88,0.0,0.0,-11.77,13.47,27.04,342.32964
20240904193446,342.91,0.0,0.0,-11.76,13.48,27.05,342.20056
20240904193446,342.9,0.0,0.0,-11.77,13.49,27.05,342.21672
20240904193446,342.87,0.0,0.0,-11.78,13.49,27.04,342.26024
20240904193446,342.86,0.0,0.0,-11.8,13.49,27.06,342.2708
20240904193446,342.87,0.0,0.0,-11.8,13.49,27.08,342.22304
20240904193446,342.91,0.0,0.0,-11.77,13.49,27.08,342.24368
20240904193446,342.87,0.0,0.0,-11.8,13.5,27.1,342.32088
20240904193447,342.89,0.0,0.0,-11.8,13.51,27.11,342.41224
20240904193447,342.87,0.0,0.0,-11.81,13.51,27.11,342.32008
20240904193447,342.95,0.0,0.0,-11.77,13.51,27.15,342.34792
20240904193447,342.88,0.0,0.0,-11.81,13.51,27.15,342.33264
20240904193447,342.89,0.0,0.0,-11.81,13.5,27.15,342.34804
20240904193447,342.98,0.0,0.0,-11.75,13.5,27.14,342.31888
20240904193447,342.9,0.0,0.0,-11.79,13.5,27.11,342.40428
20240904193448,342.95,0.0,0.0,-11.74,13.48,27.07,342.37732
20240904193448,342.94,0.0,0.0,-11.73,13.46,27.04,342.3644
20240904193448,342.96,0.0,0.0,-11.7,13.45,26.98,342.42928
20240904193448,342.88,0.0,0.0,-11.73,13.45,26.93,342.4744
20240904193448,342.89,0.0,0.0,-11.7,13.42,26.86,342.50908
20240904193448,342.97,0.0,0.0,-11.64,13.41,26.83,342.50368
20240904193448,343.0,0.0,0.0,-11.6,13.37,26.79,342.479
20240904193449,342.96,0.0,0.0,-11.61,13.35,26.78,342.38536
20240904193449,342.94,0.0,0.0,-11.6,13.32,26.71,342.42516
20240904193449,342.96,0.0,0.0,-11.57,13.3,26.67,342.41616
20240904193449,342.93,0.0,0.0,-11.56,13.27,26.63,342.37212
20240904193449,342.99,0.0,0.0,-11.5,13.24,26.58,342.35988
20240904193449,342.97,0.0,0.0,-11.49,13.2,26.52,342.33856
20240904193449,342.94,0.0,0.0,-11.47,13.17,26.43,342.3914
20240904193450,342.99,0.0,0.0,-11.41,13.13,26.35,342.45232
20240904193450,343.01,0.0,0.0,-11.35,13.08,26.25,342.47924
20240904193450,342.97,0.0,0.0,-11.33,13.03,26.13,342.41016
20240904193450,342.93,0.0,0.0,-11.27,12.93,25.97,342.45372
20240904193450,343.04,0.0,0.0,-11.15,12.87,25.84,342.39116
20240904193450,342.91,0.0,0.0,-11.16,12.79,25.69,342.46156
20240904193450,342.99,0.0,0.0,-11.04,12.7,25.49,342.58268
20240904193451,343.02,0.0,0.0,-10.96,12.64,25.35,342.5516
20240904193451,343.05,0.0,0.0,-10.88,12.55,25.21,342.52908
20240904193451,343.06,0.0,0.0,-10.81,12.47,25.08,342.62944
20240904193451,343.13,0.0,0.0,-10.71,12.44,24.91,342.7982
20240904193451,343.11,0.0,0.0,-10.65,12.36,24.73,342.67356
20240904193451,343.07,0.0,0.0,-10.6,12.26,24.57,342.91372
20240904193451,343.2,0.0,0.0,-10.48,12.24,24.45,342.95712
20240904193452,343.17,0.0,0.0,-10.42,12.15,24.26,342.55396
20240904193452,343.22,0.0,0.0,-10.33,12.08,24.12,342.69524
20240904193452,343.14,0.0,0.0,-10.29,11.96,23.95,342.99272
20240904193452,343.37,0.0,0.0,-10.15,11.97,23.86,342.63136
20240904193452,343.26,0.0,0.0,-10.12,11.86,23.67,342.84084
20240904193452,343.37,0.0,0.0,-10.0,11.79,23.54,343.063
20240904193452,343.31,0.0,0.0,-9.97,11.71,23.4,343.21192
20240904193453,343.5,0.0,0.0,-9.83,11.68,23.28,343.19524
20240904193453,343.5,0.0,0.0,-9.77,11.6,23.13,343.0948
20240904193453,343.55,0.0,0.0,-9.67,11.51,22.97,343.27172
20240904193453,343.55,0.0,0.0,-9.62,11.44,22.88,343.22716
20240904193453,343.6,0.0,0.0,-9.55,11.39,22.76,343.39344
20240904193453,343.66,0.0,0.0,-9.46,11.32,22.59,343.50636
20240904193453,343.69,0.0,0.0,-9.4,11.29,22.46,343.3238
20240904193454,343.76,0.0,0.0,-9.32,11.23,22.36,343.16344
20240904193454,343.95,0.0,0.0,-9.18,11.21,22.23,343.24448
20240904193454,343.95,0.0,0.0,-9.14,11.14,22.14,343.09816
20240904193454,344.03,0.0,0.0,-9.07,11.09,22.08,342.99632
20240904193454,343.98,0.0,0.0,-9.06,11.03,22.02,343.2106
20240904193454,344.29,0.0,0.0,-8.92,11.08,22.02,343.17552
20240904193454,344.11,0.0,0.0,-8.98,11.04,21.96,343.75656
20240904193455,344.28,0.0,0.0,-8.89,11.03,21.93,343.778
20240904193455,344.27,0.0,0.0,-8.89,11.02,21.91,343.852
20240904193455,344.34,0.0,0.0,-8.84,11.02,21.9,343.78036
20240904193455,344.44,0.0,0.0,-8.8,11.02,21.91,343.74684
20240904193455,344.54,0.0,0.0,-8.75,11.02,21.91,343.83708
20240904193455,344.66,0.0,0.0,-8.72,11.07,21.94,343.92268
20240904193455,344.63,0.0,0.0,-8.74,11.07,21.95,344.0292
20240904193456,344.61,0.0,0.0,-8.73,11.04,21.93,344.02584
20240904193456,344.66,0.0,0.0,-8.74,11.09,22.01,344.2888
20240904193456,344.62,0.0,0.0,-8.75,11.06,22.01,344.27832
20240904193456,344.71,0.0,0.0,-8.74,11.09,22.09,344.2488
20240904193456,344.69,0.0,0.0,-8.76,11.11,22.12,344.2286
20240904193456,344.57,0.0,0.0,-8.81,11.08,22.12,344.12532
20240904193456,344.68,0.0,0.0,-8.78,11.14,22.17,344.39128
20240904193457,344.54,0.0,0.0,-8.84,11.11,22.17,343.71244
20240904193457,344.6,0.0,0.0,-8.84,11.16,22.22,343.77896
20240904193457,344.44,0.0,0.0,-8.92,11.14,22.22,343.8154
20240904193457,344.39,0.0,0.0,-8.95,11.16,22.26,343.60576
20240904193457,344.4,0.0,0.0,-8.95,11.16,22.25,343.66244
20240904193457,344.34,0.0,0.0,-8.99,11.17,22.27,343.53584
20240904193457,344.13,0.0,0.0,-9.09,11.15,22.28,343.86604
20240904193458,344.16,0.0,0.0,-9.07,11.17,22.27,343.71112
20240904193458,344.32,0.0,0.0,-9.01,11.22,22.3,343.92596
20240904193458,344.19,0.0,0.0,-9.07,11.2,22.27,343.92108
20240904193458,344.01,0.0,0.0,-9.15,11.17,22.28,343.94376
20240904193458,344.14,0.0,0.0,-9.11,11.23,22.31,343.7552
20240904193458,344.01,0.0,0.0,-9.16,11.19,22.27,343.83596
20240904193458,344.06,0.0,0.0,-9.14,11.21,22.3,342.9634
20240904193459,343.99,0.0,0.0,-9.17,11.18,22.29,342.99468
20240904193459,343.95,0.0,0.0,-9.2,11.22,22.3,342.92532
20240904193459,343.89,0.0,0.0,-9.23,11.2,22.31,342.946
20240904193459,343.93,0.0,0.0,-9.22,11.22,22.34,342.90572
20240904193459,343.83,0.0,0.0,-9.27,11.21,22.35,342.84484
20240904193459,343.85,0.0,0.0,-9.27,11.22,22.36,342.82724
20240904193459,343.86,0.0,0.0,-9.27,11.23,22.38,342.83808
20240904193500,343.88,0.0,0.0,-9.28,11.25,22.42,343.30348
20240904193500,343.83,0.0,0.0,-9.32,11.28,22.46,343.27568
20240904193500,343.84,0.0,0.0,-9.31,11.26,22.46,343.24992
20240904193500,343.79,0.0,0.0,-9.36,11.28,22.53,343.2198
20240904193500,343.79,0.0,0.0,-9.37,11.29,22.56,343.2472
20240904193500,343.69,0.0,0.0,-9.43,11.31,22.57,343.12948
20240904193500,343.69,0.0,0.0,-9.45,11.33,22.62,343.15984
20240904193501,343.6,0.0,0.0,-9.5,11.33,22.63,342.89
20240904193501,343.54,0.0,0.0,-9.55,11.35,22.67,342.87392
20240904193501,343.5,0.0,0.0,-9.58,11.37,22.68,342.82552
20240904193501,343.45,0.0,0.0,-9.61,11.37,22.71,342.72252
20240904193501,343.42,0.0,0.0,-9.65,11.4,22.75,342.73328
20240904193501,343.35,0.0,0.0,-9.69,11.41,22.76,342.67584
20240904193501,343.38,0.0,0.0,-9.69,11.44,22.8,342.71056
20240904193502,343.3,0.0,0.0,-9.75,11.45,22.84,342.63156
20240904193502,343.27,0.0,0.0,-9.77,11.46,22.85,342.63396
20240904193502,343.14,0.0,0.0,-9.84,11.46,22.88,342.5894
20240904193502,343.21,0.0,0.0,-9.82,11.47,22.93,342.57672
20240904193502,343.16,0.0,0.0,-9.87,11.49,22.96,342.5518
20240904193502,343.15,0.0,0.0,-9.89,11.52,22.99,342.54612
20240904193502,343.11,0.0,0.0,-9.91,11.53,23.0,342.48688
20240904193503,343.05,0.0,0.0,-9.96,11.52,23.05,342.52116
20240904193503,343.09,0.0,0.0,-9.95,11.53,23.1,342.5168
20240904193503,343.05,0.0,0.0,-9.98,11.54,23.12,342.51048
20240904193503,343.01,0.0,0.0,-10.02,11.54,23.17,342.45772
20240904193503,342.99,0.0,0.0,-10.04,11.55,23.19,342.4686
20240904193503,342.92,0.0,0.0,-10.09,11.56,23.23,342.39844
20240904193503,342.93,0.0,0.0,-10.1,11.59,23.25,342.3804
20240904193504,342.9,0.0,0.0,-10.12,11.6,23.27,342.39464
20240904193504,342.94,0.0,0.0,-10.12,11.62,23.32,342.37248
20240904193504,342.91,0.0,0.0,-10.14,11.61,23.35,342.3622
20240904193504,342.95,0.0,0.0,-10.14,11.63,23.41,342.435
20240904193504,342.97,0.0,0.0,-10.15,11.67,23.43,342.45192
