Index,GPS time,CoG,Lat,Lon,VX,VY,VZ
30373,2330:344767.423,222.30,29.18830167,-81.04463083,-5.43,-4.02,-5.80
30374,2330:344767.566,222.60,29.18829300,-81.04464000,-5.64,-4.14,-5.95
30375,2330:344767.709,223.22,29.18828417,-81.04464950,-5.84,-4.25,-6.00
30376,2330:344767.852,222.67,29.18827517,-81.04465917,-5.93,-4.40,-6.21
30377,2330:344767.995,223.78,29.18826583,-81.04466917,-6.18,-4.46,-6.21
30378,2330:344768.138,224.03,29.18825667,-81.04467933,-6.35,-4.56,-6.30
30379,2330:344768.281,224.20,29.18824717,-81.04468983,-6.49,-4.64,-6.41
30380,2330:344768.424,224.95,29.18823750,-81.04470067,-6.73,-4.72,-6.45
30381,2330:344768.567,224.81,29.18822767,-81.04471167,-6.84,-4.82,-6.59
30382,2330:344768.710,225.03,29.18821783,-81.04472300,-6.98,-4.91,-6.66
30383,2330:344768.853,225.54,29.18820783,-81.04473450,-7.20,-4.98,-6.75
30384,2330:344768.996,225.73,29.18819767,-81.04474617,-7.33,-5.06,-6.81
30385,2330:344769.139,225.95,29.18818750,-81.04475833,-7.46,-5.11,-6.87
30386,2330:344769.282,226.33,29.18817733,-81.04477067,-7.62,-5.17,-6.92
30387,2330:344769.425,226.26,29.18816683,-81.04478300,-7.69,-5.24,-7.00
30388,2330:344769.568,226.60,29.18815650,-81.04479550,-7.78,-5.23,-7.00
30389,2330:344769.711,226.71,29.18814600,-81.04480817,-7.90,-5.30,-7.08
30390,2330:344769.854,227.10,29.18813550,-81.04482100,-8.05,-5.35,-7.10
30391,2330:344769.997,227.28,29.18812500,-81.04483400,-8.09,-5.36,-7.08
30392,2330:344770.140,228.10,29.18811450,-81.04484733,-8.28,-5.36,-7.03
30393,2330:344770.283,227.96,29.18810383,-81.04486067,-8.39,-5.45,-7.16
30394,2330:344770.426,227.97,29.18809317,-81.04487433,-8.45,-5.51,-7.20
30395,2330:344770.569,228.07,29.18808250,-81.04488783,-8.50,-5.51,-7.22
30396,2330:344770.712,228.63,29.18807183,-81.04490167,-8.64,-5.42,-7.22
30397,2330:344770.855,229.09,29.18806117,-81.04491567,-8.80,-5.41,-7.24
30398,2330:344770.998,229.52,29.18805050,-81.04493000,-8.97,-5.47,-7.26
30399,2330:344771.141,229.75,29.18803967,-81.04494433,-9.04,-5.54,-7.23
30400,2330:344771.284,230.54,29.18802917,-81.04495900,-9.19,-5.52,-7.12
30401,2330:344771.427,231.10,29.18801867,-81.04497367,-9.31,-5.48,-7.07
30402,2330:344771.570,231.61,29.18800833,-81.04498883,-9.48,-5.50,-7.06
30403,2330:344771.713,232.18,29.18799800,-81.04500400,-9.59,-5.49,-6.99
30404,2330:344771.856,232.98,29.18798767,-81.04501950,-9.76,-5.47,-6.90
30405,2330:344771.999,233.47,29.18797750,-81.04503500,-9.90,-5.50,-6.85
30406,2330:344772.142,234.45,29.18796767,-81.04505100,-10.07,-5.46,-6.70
30407,2330:344772.285,235.17,29.18795783,-81.04506717,-10.28,-5.42,-6.66
30408,2330:344772.428,236.03,29.18794800,-81.04508367,-10.46,-5.37,-6.56
30409,2330:344772.571,236.79,29.18793850,-81.04510017,-10.59,-5.29,-6.46
30410,2330:344772.714,237.79,29.18792933,-81.04511717,-10.78,-5.20,-6.34
30411,2330:344772.857,238.15,29.18792000,-81.04513400,-10.86,-5.17,-6.30
30412,2330:344773.000,238.74,29.18791083,-81.04515117,-10.97,-5.14,-6.21
30413,2330:344773.143,239.06,29.18790183,-81.04516833,-11.03,-5.16,-6.14
30414,2330:344773.286,239.52,29.18789300,-81.04518567,-11.01,-5.11,-6.01
30415,2330:344773.429,240.34,29.18788433,-81.04520283,-11.10,-5.02,-5.86
30416,2330:344773.572,240.52,29.18787583,-81.04522017,-11.09,-4.99,-5.81
30417,2330:344773.715,240.97,29.18786733,-81.04523750,-11.12,-4.94,-5.71
30418,2330:344773.858,241.16,29.18785900,-81.04525467,-11.12,-4.94,-5.66
30419,2330:344774.001,241.54,29.18785083,-81.04527200,-11.12,-4.89,-5.56
30420,2330:344774.144,242.08,29.18784283,-81.04528917,-11.11,-4.79,-5.44
30421,2330:344774.287,242.26,29.18783500,-81.04530633,-11.04,-4.70,-5.38
30422,2330:344774.430,242.34,29.18782700,-81.04532350,-11.08,-4.71,-5.38
30423,2330:344774.573,242.50,29.18781917,-81.04534067,-11.08,-4.75,-5.31
30424,2330:344774.716,242.56,29.18781133,-81.04535767,-11.02,-4.80,-5.23
30425,2330:344774.859,242.39,29.18780367,-81.04537467,-10.87,-4.77,-5.19
30426,2330:344775.002,242.59,29.18779600,-81.04539150,-10.85,-4.68,-5.16
30427,2330:344775.145,242.72,29.18778833,-81.04540833,-10.86,-4.63,-5.15
30428,2330:344775.288,243.33,29.18778083,-81.04542517,-10.94,-4.60,-5.04
30429,2330:344775.431,242.96,29.18777333,-81.04544183,-10.76,-4.60,-5.03
30430,2330:344775.574,243.39,29.18776600,-81.04545850,-10.78,-4.51,-4.96
30431,2330:344775.717,243.67,29.18775883,-81.04547517,-10.76,-4.45,-4.90
30432,2330:344775.860,243.64,29.18775167,-81.04549183,-10.74,-4.44,-4.90
30433,2330:344776.003,243.78,29.18774450,-81.04550833,-10.70,-4.43,-4.84
30434,2330:344776.146,243.76,29.18773733,-81.04552483,-10.61,-4.42,-4.79
30435,2330:344776.289,243.90,29.18773033,-81.04554100,-10.52,-4.36,-4.72
30436,2330:344776.432,244.06,29.18772333,-81.04555733,-10.50,-4.34,-4.67
30437,2330:344776.575,244.42,29.18771650,-81.04557350,-10.42,-4.29,-4.55
30438,2330:344776.718,244.42,29.18771000,-81.04558933,-10.28,-4.24,-4.49
30439,2330:344776.861,244.67,29.18770333,-81.04560500,-10.14,-4.14,-4.38
30440,2330:344777.004,244.56,29.18769700,-81.04562050,-10.01,-4.11,-4.34
30441,2330:344777.147,244.83,29.18769067,-81.04563567,-9.91,-4.04,-4.24
30442,2330:344777.290,244.76,29.18768450,-81.04565083,-9.73,-3.99,-4.17
30443,2330:344777.433,245.39,29.18767850,-81.04566567,-9.65,-3.91,-4.00
30444,2330:344777.576,245.13,29.18767250,-81.04568033,-9.43,-3.85,-3.96
30445,2330:344777.719,245.30,29.18766683,-81.04569450,-9.25,-3.73,-3.87
30446,2330:344777.862,245.51,29.18766117,-81.04570867,-9.14,-3.64,-3.79
30447,2330:344778.005,245.69,29.18765567,-81.04572250,-8.98,-3.54,-3.70
30448,2330:344778.148,245.81,29.18765033,-81.04573617,-8.85,-3.48,-3.63
30449,2330:344778.291,245.86,29.18764500,-81.04574950,-8.74,-3.44,-3.57
30450,2330:344778.434,246.29,29.18763983,-81.04576283,-8.57,-3.33,-3.42
30451,2330:344778.577,246.43,29.18763500,-81.04577567,-8.39,-3.25,-3.33
30452,2330:344778.720,247.08,29.18763017,-81.04578833,-8.21,-3.10,-3.16
30453,2330:344778.863,247.39,29.18762567,-81.04580067,-8.02,-3.01,-3.04
30454,2330:344779.006,247.78,29.18762133,-81.04581267,-7.83,-2.91,-2.90
30455,2330:344779.149,248.26,29.18761733,-81.04582450,-7.65,-2.82,-2.76
30456,2330:344779.292,249.37,29.18761350,-81.04583583,-7.45,-2.67,-2.53
30457,2330:344779.435,250.01,29.18761000,-81.04584700,-7.29,-2.58,-2.38
30458,2330:344779.578,251.72,29.18760683,-81.04585800,-7.15,-2.39,-2.12
30459,2330:344779.721,252.41,29.18760383,-81.04586867,-6.96,-2.29,-1.97
30460,2330:344779.864,254.37,29.18760133,-81.04587900,-6.85,-2.12,-1.70
30461,2330:344780.007,255.92,29.18759900,-81.04588917,-6.75,-1.95,-1.51
30462,2330:344780.150,257.34,29.18759700,-81.04589950,-6.71,-1.85,-1.34
30463,2330:344780.293,259.70,29.18759533,-81.04590950,-6.72,-1.69,-1.09
30464,2330:344780.436,261.63,29.18759417,-81.04591967,-6.75,-1.59,-0.87
30465,2330:344780.579,264.02,29.18759317,-81.04592983,-6.78,-1.45,-0.62
30466,2330:344780.722,266.61,29.18759267,-81.04594000,-6.77,-1.30,-0.34
30467,2330:344780.865,268.77,29.18759250,-81.04595017,-6.76,-1.14,-0.13
30468,2330:344781.008,271.26,29.18759267,-81.04596017,-6.77,-0.98,0.12
30469,2330:344781.151,274.61,29.18759333,-81.04597033,-6.74,-0.79,0.48
30470,2330:344781.294,277.04,29.18759450,-81.04598017,-6.71,-0.66,0.73
30471,2330:344781.437,280.52,29.18759600,-81.04599000,-6.71,-0.46,1.10
30472,2330:344781.580,283.41,29.18759800,-81.04599967,-6.64,-0.29,1.38
30473,2330:344781.723,286.24,29.18760050,-81.04600933,-6.60,-0.17,1.70
30474,2330:344781.866,288.86,29.18760333,-81.04601883,-6.53,0.03,1.94
30475,2330:344782.009,291.52,29.18760667,-81.04602817,-6.51,0.21,2.21
30476,2330:344782.152,295.11,29.18761050,-81.04603750,-6.42,0.41,2.58
30477,2330:344782.295,297.53,29.18761467,-81.04604667,-6.36,0.58,2.82
30478,2330:344782.438,300.51,29.18761933,-81.04605550,-6.27,0.78,3.12
30479,2330:344782.581,303.82,29.18762433,-81.04606433,-6.14,1.03,3.43
30480,2330:344782.724,306.10,29.18762983,-81.04607283,-6.11,1.18,3.70
30481,2330:344782.867,309.34,29.18763583,-81.04608117,-5.98,1.39,4.06
30482,2330:344783.010,312.50,29.18764233,-81.04608917,-5.78,1.59,4.36
30483,2330:344783.153,315.42,29.18764917,-81.04609700,-5.61,1.78,4.65
30484,2330:344783.296,317.98,29.18765650,-81.04610450,-5.49,1.97,4.93
30485,2330:344783.439,319.69,29.18766417,-81.04611183,-5.40,2.08,5.14
30486,2330:344783.582,321.51,29.18767217,-81.04611900,-5.29,2.20,5.36
30487,2330:344783.725,322.86,29.18768033,-81.04612600,-5.24,2.32,5.54
30488,2330:344783.868,323.87,29.18768883,-81.04613317,-5.23,2.46,5.70
30489,2330:344784.011,324.68,29.18769733,-81.04614000,-5.16,2.52,5.77
30490,2330:344784.154,323.96,29.18770600,-81.04614717,-5.32,2.49,5.82
30491,2330:344784.297,324.37,29.18771467,-81.04615433,-5.30,2.54,5.88
30492,2330:344784.440,323.78,29.18772333,-81.04616167,-5.37,2.50,5.84
30493,2330:344784.583,322.55,29.18773183,-81.04616917,-5.53,2.46,5.76
30494,2330:344784.726,321.91,29.18774033,-81.04617683,-5.61,2.46,5.69
30495,2330:344784.869,320.48,29.18774850,-81.04618450,-5.69,2.34,5.52
30496,2330:344785.012,319.96,29.18775667,-81.04619250,-5.76,2.32,5.48
30497,2330:344785.155,317.36,29.18776450,-81.04620067,-6.03,2.13,5.30
30498,2330:344785.298,317.20,29.18777233,-81.04620900,-5.99,2.09,5.24
30499,2330:344785.441,314.98,29.18777983,-81.04621750,-6.20,1.94,5.06
30500,2330:344785.584,314.50,29.18778717,-81.04622600,-6.17,1.88,4.95
30501,2330:344785.727,313.58,29.18779417,-81.04623450,-6.15,1.79,4.79
30502,2330:344785.870,312.41,29.18780100,-81.04624317,-6.17,1.75,4.59
30503,2330:344786.013,310.90,29.18780767,-81.04625183,-6.25,1.64,4.42
30504,2330:344786.156,309.42,29.18781383,-81.04626050,-6.26,1.48,4.24
30505,2330:344786.299,308.48,29.18781983,-81.04626917,-6.17,1.33,4.09
30506,2330:344786.442,307.60,29.18782567,-81.04627767,-6.01,1.19,3.90
30507,2330:344786.585,306.76,29.18783100,-81.04628583,-5.86,1.09,3.70
30508,2330:344786.728,305.82,29.18783617,-81.04629400,-5.71,0.99,3.49
30509,2330:344786.871,305.37,29.18784083,-81.04630167,-5.44,0.92,3.27
30510,2330:344787.014,304.55,29.18784533,-81.04630900,-5.22,0.89,3.01
30511,2330:344787.157,303.31,29.18784933,-81.04631617,-5.02,0.80,2.76
30512,2330:344787.300,303.10,29.18785317,-81.04632283,-4.76,0.75,2.60
30513,2330:344787.443,303.12,29.18785683,-81.04632917,-4.49,0.69,2.46
30514,2330:344787.586,302.47,29.18786017,-81.04633517,-4.20,0.59,2.27
30515,2330:344787.729,302.25,29.18786333,-81.04634050,-3.87,0.51,2.09
30516,2330:344787.872,303.63,29.18786617,-81.04634550,-3.53,0.50,2.01
30517,2330:344788.015,304.75,29.18786883,-81.04635000,-3.17,0.52,1.86
30518,2330:344788.158,304.85,29.18787150,-81.04635417,-2.88,0.49,1.69
30519,2330:344788.301,306.86,29.18787367,-81.04635767,-2.54,0.52,1.58
30520,2330:344788.444,306.79,29.18787583,-81.04636100,-2.28,0.47,1.41
30521,2330:344788.587,308.32,29.18787800,-81.04636400,-2.20,0.52,1.42
30522,2330:344788.730,309.12,29.18788017,-81.04636700,-2.17,0.52,1.44
30523,2330:344788.873,311.29,29.18788250,-81.04637000,-2.11,0.59,1.49
30524,2330:344789.016,312.69,29.18788467,-81.04637283,-2.07,0.60,1.55
30525,2330:344789.159,315.27,29.18788717,-81.04637550,-1.97,0.65,1.60
30526,2330:344789.302,317.52,29.18788967,-81.04637817,-1.95,0.74,1.69
30527,2330:344789.445,320.73,29.18789267,-81.04638083,-1.98,0.88,1.88
30528,2330:344789.588,324.28,29.18789583,-81.04638350,-1.94,0.99,2.10
30529,2330:344789.731,325.92,29.18789917,-81.04638600,-1.94,1.02,2.25
30530,2330:344789.874,330.18,29.18790267,-81.04638833,-1.76,1.08,2.39
30531,2330:344790.017,334.85,29.18790650,-81.04639033,-1.61,1.21,2.61
30532,2330:344790.160,335.57,29.18791067,-81.04639250,-1.65,1.28,2.76
30533,2330:344790.303,338.91,29.18791483,-81.04639433,-1.53,1.41,2.93
30534,2330:344790.446,344.36,29.18791967,-81.04639583,-1.29,1.61,3.17
30535,2330:344790.589,348.31,29.18792467,-81.04639700,-1.08,1.76,3.32
30536,2330:344790.732,354.49,29.18792983,-81.04639750,-0.69,1.88,3.55
30537,2330:344790.875,357.14,29.18793517,-81.04639783,-0.52,1.93,3.68
30538,2330:344791.018,359.93,29.18794083,-81.04639767,-0.32,2.02,3.80
30539,2330:344791.161,3.53,29.18794667,-81.04639733,-0.06,2.14,3.98
30540,2330:344791.304,7.91,29.18795267,-81.04639633,0.30,2.24,4.08
30541,2330:344791.447,11.39,29.18795883,-81.04639483,0.60,2.38,4.24
30542,2330:344791.590,15.10,29.18796517,-81.04639300,0.95,2.50,4.34
30543,2330:344791.733,17.96,29.18797167,-81.04639050,1.24,2.62,4.43
30544,2330:344791.876,20.67,29.18797817,-81.04638767,1.53,2.71,4.51
30545,2330:344792.019,22.58,29.18798500,-81.04638450,1.78,2.83,4.64
30546,2330:344792.162,25.08,29.18799183,-81.04638083,2.07,2.91,4.68
30547,2330:344792.305,26.85,29.18799883,-81.04637667,2.29,3.00,4.73
30548,2330:344792.448,28.43,29.18800600,-81.04637233,2.54,3.10,4.84
30549,2330:344792.591,29.89,29.18801317,-81.04636767,2.75,3.18,4.89
30550,2330:344792.734,30.67,29.18802050,-81.04636267,2.92,3.28,5.00
30551,2330:344792.877,31.47,29.18802800,-81.04635750,3.07,3.34,5.07
30552,2330:344793.020,31.86,29.18803567,-81.04635200,3.19,3.41,5.19
30553,2330:344793.163,32.86,29.18804333,-81.04634633,3.36,3.45,5.23
30554,2330:344793.306,33.32,29.18805117,-81.04634050,3.48,3.52,5.31
30555,2330:344793.449,33.32,29.18805917,-81.04633450,3.57,3.57,5.45
30556,2330:344793.592,34.14,29.18806733,-81.04632817,3.72,3.60,5.49
30557,2330:344793.735,33.62,29.18807550,-81.04632200,3.71,3.66,5.60
30558,2330:344793.878,34.31,29.18808383,-81.04631567,3.82,3.69,5.60
30559,2330:344794.021,34.38,29.18809217,-81.04630900,3.91,3.78,5.70
30560,2330:344794.164,34.58,29.18810067,-81.04630233,3.99,3.81,5.78
30561,2330:344794.307,35.24,29.18810917,-81.04629550,4.10,3.81,5.78
30562,2330:344794.450,35.09,29.18811767,-81.04628867,4.11,3.85,5.83
30563,2330:344794.593,35.98,29.18812617,-81.04628167,4.23,3.88,5.77
30564,2330:344794.736,35.70,29.18813483,-81.04627467,4.22,3.93,5.82
30565,2330:344794.879,35.30,29.18814350,-81.04626767,4.19,3.96,5.87
30566,2330:344795.022,35.67,29.18815217,-81.04626050,4.28,3.95,5.92
30567,2330:344795.165,35.85,29.18816083,-81.04625333,4.29,3.85,5.92
30568,2330:344795.308,36.48,29.18816933,-81.04624617,4.35,3.77,5.87
30569,2330:344795.451,35.39,29.18817783,-81.04623933,4.18,3.78,5.89
30570,2330:344795.594,36.69,29.18818633,-81.04623217,4.34,3.74,5.81
30571,2330:344795.737,36.51,29.18819467,-81.04622500,4.27,3.67,5.76
30572,2330:344795.880,36.45,29.18820283,-81.04621817,4.18,3.58,5.66
30573,2330:344796.023,36.73,29.18821083,-81.04621150,4.08,3.53,5.44
30574,2330:344796.166,36.82,29.18821867,-81.04620483,4.04,3.55,5.35
30575,2330:344796.309,36.81,29.18822617,-81.04619833,3.92,3.48,5.19
30576,2330:344796.452,36.17,29.18823367,-81.04619217,3.72,3.36,5.05
30577,2330:344796.595,36.98,29.18824067,-81.04618600,3.69,3.23,4.85
30578,2330:344796.738,38.13,29.18824750,-81.04618000,3.68,3.14,4.61
30579,2330:344796.881,37.53,29.18825417,-81.04617417,3.52,3.06,4.51
30580,2330:344797.024,38.74,29.18826033,-81.04616850,3.49,2.94,4.26
30581,2330:344797.167,39.91,29.18826633,-81.04616267,3.49,2.85,4.06
30582,2330:344797.310,41.79,29.18827217,-81.04615683,3.60,2.78,3.89
30583,2330:344797.453,43.16,29.18827767,-81.04615100,3.68,2.73,3.78
30584,2330:344797.596,44.87,29.18828300,-81.04614483,3.78,2.63,3.65
30585,2330:344797.739,47.29,29.18828800,-81.04613850,3.88,2.51,3.42
30586,2330:344797.882,50.46,29.18829283,-81.04613217,4.08,2.42,3.19
30587,2330:344798.025,52.18,29.18829717,-81.04612567,4.07,2.30,2.98
30588,2330:344798.168,56.85,29.18830100,-81.04611883,4.37,2.18,2.66
30589,2330:344798.311,61.34,29.18830450,-81.04611183,4.62,2.03,2.34
30590,2330:344798.454,62.44,29.18830767,-81.04610467,4.57,1.91,2.22
30591,2330:344798.597,68.00,29.18831033,-81.04609717,4.89,1.68,1.86
30592,2330:344798.740,71.51,29.18831250,-81.04608950,4.94,1.51,1.55
30593,2330:344798.883,75.50,29.18831433,-81.04608183,5.03,1.32,1.24
30594,2330:344799.026,79.75,29.18831550,-81.04607417,5.18,1.15,0.91
30595,2330:344799.169,83.08,29.18831617,-81.04606633,5.18,1.03,0.62
30596,2330:344799.312,89.08,29.18831633,-81.04605867,5.29,0.83,0.10
30597,2330:344799.455,91.49,29.18831617,-81.04605067,5.32,0.80,-0.14
30598,2330:344799.598,91.96,29.18831583,-81.04604267,5.41,0.81,-0.19
30599,2330:344799.741,93.34,29.18831550,-81.04603433,5.52,0.73,-0.29
30600,2330:344799.884,94.21,29.18831483,-81.04602617,5.56,0.65,-0.35
30601,2330:344800.027,93.64,29.18831450,-81.04601783,5.61,0.69,-0.31
30602,2330:344800.170,92.73,29.18831417,-81.04600950,5.61,0.76,-0.24
30603,2330:344800.313,89.84,29.18831417,-81.04600100,5.67,0.95,-0.01
30604,2330:344800.456,87.23,29.18831450,-81.04599250,5.72,1.09,0.22
30605,2330:344800.599,85.57,29.18831500,-81.04598400,5.72,1.17,0.37
30606,2330:344800.742,83.12,29.18831600,-81.04597517,5.79,1.29,0.61
30607,2330:344800.885,79.47,29.18831733,-81.04596667,5.71,1.47,0.93
30608,2330:344801.028,77.99,29.18831900,-81.04595783,5.80,1.54,1.11
30609,2330:344801.171,75.12,29.18832117,-81.04594900,5.80,1.69,1.40
30610,2330:344801.314,71.12,29.18832367,-81.04594017,5.77,1.91,1.80
30611,2330:344801.457,70.06,29.18832650,-81.04593133,5.83,1.93,1.96
30612,2330:344801.600,66.57,29.18833000,-81.04592250,5.77,2.12,2.32
30613,2330:344801.743,63.42,29.18833383,-81.04591367,5.66,2.31,2.63
30614,2330:344801.886,61.67,29.18833800,-81.04590500,5.63,2.43,2.82
30615,2330:344802.029,57.92,29.18834267,-81.04589650,5.43,2.66,3.15
30616,2330:344802.172,55.82,29.18834767,-81.04588800,5.40,2.82,3.41
30617,2330:344802.315,53.58,29.18835317,-81.04587950,5.34,2.93,3.69
30618,2330:344802.458,50.60,29.18835900,-81.04587133,5.17,3.04,4.02
30619,2330:344802.601,48.59,29.18836533,-81.04586333,5.06,3.12,4.26
30620,2330:344802.744,46.37,29.18837183,-81.04585550,4.93,3.24,4.50
30621,2330:344802.887,43.53,29.18837900,-81.04584783,4.69,3.37,4.77
30622,2330:344803.030,41.59,29.18838633,-81.04584050,4.56,3.47,4.99
30623,2330:344803.173,39.56,29.18839383,-81.04583333,4.36,3.54,5.16
30624,2330:344803.316,38.11,29.18840150,-81.04582650,4.18,3.61,5.22
30625,2330:344803.459,36.86,29.18840950,-81.04581967,4.06,3.68,5.32
30626,2330:344803.602,36.34,29.18841733,-81.04581300,4.01,3.72,5.36
30627,2330:344803.745,35.04,29.18842550,-81.04580667,3.87,3.77,5.46
30628,2330:344803.888,34.10,29.18843367,-81.04580033,3.74,3.80,5.48
30629,2330:344804.031,34.34,29.18844183,-81.04579400,3.77,3.83,5.46
30630,2330:344804.174,35.08,29.18844983,-81.04578767,3.79,3.77,5.31
30631,2330:344804.317,34.05,29.18845767,-81.04578150,3.61,3.76,5.28
30632,2330:344804.460,34.54,29.18846533,-81.04577533,3.61,3.72,5.17
30633,2330:344804.603,35.81,29.18847300,-81.04576917,3.74,3.65,5.08
30634,2330:344804.746,35.35,29.18848067,-81.04576300,3.68,3.57,5.12
30635,2330:344804.889,37.10,29.18848800,-81.04575667,3.83,3.44,4.97
30636,2330:344805.032,38.85,29.18849517,-81.04575017,3.97,3.34,4.81
30637,2330:344805.175,40.33,29.18850200,-81.04574350,4.12,3.30,4.72
30638,2330:344805.318,42.29,29.18850883,-81.04573633,4.31,3.26,4.58
30639,2330:344805.461,45.34,29.18851517,-81.04572900,4.59,3.16,4.34
30640,2330:344805.604,47.08,29.18852133,-81.04572150,4.64,3.05,4.11
30641,2330:344805.747,49.62,29.18852700,-81.04571383,4.83,2.99,3.87
30642,2330:344805.890,53.13,29.18853233,-81.04570567,5.07,2.85,3.55
30643,2330:344806.033,56.10,29.18853717,-81.04569750,5.29,2.74,3.30
30644,2330:344806.176,58.73,29.18854167,-81.04568900,5.44,2.60,3.06
30645,2330:344806.319,61.32,29.18854583,-81.04568033,5.58,2.47,2.82
30646,2330:344806.462,64.44,29.18854967,-81.04567133,5.77,2.31,2.55
30647,2330:344806.605,67.38,29.18855300,-81.04566217,5.93,2.13,2.29
30648,2330:344806.748,69.71,29.18855583,-81.04565300,5.99,2.00,2.06
30649,2330:344806.891,73.32,29.18855833,-81.04564367,6.12,1.83,1.69
30650,2330:344807.034,74.92,29.18856050,-81.04563433,6.15,1.75,1.53
30651,2330:344807.177,78.61,29.18856217,-81.04562483,6.24,1.58,1.15
30652,2330:344807.320,82.10,29.18856333,-81.04561550,6.29,1.41,0.79
30653,2330:344807.463,83.74,29.18856417,-81.04560617,6.25,1.30,0.63
30654,2330:344807.606,85.76,29.18856483,-81.04559667,6.28,1.19,0.43
30655,2330:344807.749,89.84,29.18856483,-81.04558750,6.22,0.95,0.04
30656,2330:344807.892,93.79,29.18856433,-81.04557850,6.10,0.71,-0.33
30657,2330:344808.035,94.25,29.18856367,-81.04556967,5.97,0.65,-0.35
30658,2330:344808.178,95.95,29.18856283,-81.04556117,5.80,0.52,-0.48
30659,2330:344808.321,100.34,29.18856150,-81.04555300,5.61,0.29,-0.84
30660,2330:344808.464,103.54,29.18856000,-81.04554517,5.32,0.11,-1.05
30661,2330:344808.607,104.50,29.18855817,-81.04553767,5.13,0.05,-1.09
30662,2330:344808.750,106.56,29.18855650,-81.04553067,4.83,-0.06,-1.17
